#url,sha,module,test,submitted?,accepted?,alreadyfixed?,nofix?
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithEscapedVarargsQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithMappedQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithVarargsQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithPercent,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithSpace,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithUnicode,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.getWithEscapedMappedQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.getWithEscapedVarargsQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.getWithMappedQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.getWithVarargsQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.headWithEscapedMappedQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.headWithEscapedVarargsQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.headWithMappedQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.headWithVaragsQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.postWithEscapedMappedQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.postWithEscapedVarargsQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.postWithMappedQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.postWithNumericQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.postWithVaragsQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.putWithEscapedMappedQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.putWithEscapedVarargsQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.putWithMappedQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.putWithVarargsQueryParams,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.singleSslSocketFactory,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.singleVerifier,Y,N,N,N
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,http-request-lib,com.github.kevinsawicki.http.HttpRequestTest.verifierAccepts,Y,N,N,N
https://github.com/konkerlabs/konker-platform,cb99542554b87d7f44a9d2866eb6e85488a9e008,konker-platform-konker.registry.services.core,com.konkerlabs.platform.registry.test.business.services.TenantServiceTest.shouldFindTenantDailyUsage,N,N,N,N
https://github.com/ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,marine-api,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testSequenceListenerWithIncorrectOrder,N,N,N,N
https://github.com/ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,marine-api,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreateWithTwo,N,N,N,N
https://github.com/openhft/chronicle-wire,bd93763240adec7cd867b8932c144f6be3f67f6f,Chronicle-Wire,net.openhft.chronicle.wire.TextWireTest.testSingleQuote,N,N,N,N
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,openpojo,com.openpojo.issues.issue112.IssueTest.shouldNotFail,N,N,N,N
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,openpojo,com.openpojo.validation.test.impl.GetterTesterTest.shouldSuccessfullyValidateEvenIfLoggingFails,N,N,N,N
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,openpojo,com.openpojo.validation.test.impl.SerializableTesterTest.shouldSkipOverNonSerializableClass,N,N,N,N
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,openpojo,com.openpojo.validation.test.impl.SetterTesterTest.shouldSuccessfullyValidateEvenIfLoggingFails,N,N,N,N
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,openpojo,com.openpojo.validation.utils.ValidationHelperTest.shouldReportMissingASMProperly,N,N,N,N
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,junit-quickcheck-guava,com.pholser.junit.quickcheck.guava.generator.FunctionPropertyParameterTypesTest.arrayOfFunction,N,N,N,N
https://github.com/piccolo2d/piccolo2d.java,052d9ea65d354d0f9f0ee4cd85f039d96ad2d2ac,piccolo2d.java-core,org.piccolo2d.POffscreenCanvasTest.testRenderEmptyOpaqueNullBackgroundColor,N,N,N,N
https://github.com/ralscha/sse-eventbus,b2352d9067bb9150c50e493f47a73e2238cb08a9,sse-eventbus,ch.rasc.sse.eventbus.IntegrationTest.testClientExpiration,N,N,N,N
https://github.com/safechargeinternational/safecharge-java,00942fd6c63cef3f5604c91babbb27ad16916560,safecharge-java,com.safecharge.test.workflow.APMWorkflowTest.test2_openOrder,N,N,N,N
https://github.com/safechargeinternational/safecharge-java,00942fd6c63cef3f5604c91babbb27ad16916560,safecharge-java,com.safecharge.test.workflow.APMWorkflowTest.test3_updateOrder,N,N,N,N
https://github.com/safechargeinternational/safecharge-java,00942fd6c63cef3f5604c91babbb27ad16916560,safecharge-java,com.safecharge.test.workflow.APMWorkflowTest.test4_getOrderDetails,N,N,N,N
https://github.com/safechargeinternational/safecharge-java,00942fd6c63cef3f5604c91babbb27ad16916560,safecharge-java,com.safecharge.test.workflow.APMWorkflowTest.test5_paymentAPM,N,N,N,N
https://github.com/safechargeinternational/safecharge-java,00942fd6c63cef3f5604c91babbb27ad16916560,safecharge-java,com.safecharge.test.workflow.CreditCardWorkflowTest.test3_updateOrder,N,N,N,N
https://github.com/safechargeinternational/safecharge-java,00942fd6c63cef3f5604c91babbb27ad16916560,safecharge-java,com.safecharge.test.workflow.CreditCardWorkflowTest.test4_getOrderDetails,N,N,N,N
https://github.com/safechargeinternational/safecharge-java,00942fd6c63cef3f5604c91babbb27ad16916560,safecharge-java,com.safecharge.test.workflow.CreditCardWorkflowTest.test5_paymentCC,N,N,N,N
https://github.com/spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,N,N,N,Y
https://github.com/spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,N,N,N,Y
https://github.com/spring-projects/spring-data-envers,5637994be37747e82b2d6d5b34555e2bee791fe6,spring-data-envers,org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithRevisions,N,N,N,N
https://github.com/spring-projects/spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-spring-ws-security,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestUserNotFound,N,N,N,N
https://github.com/spring-projects/spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-spring-ws-security,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestValidInvalid,N,N,N,N
https://github.com/sumologic/sumo-log4j-appender,7023b6b979114c18b14f4d42774e1dddd914d679,sumo-log4j-appender,com.sumologic.log4j.SumoLogicAppenderTest.testLegacy,N,N,N,N
https://github.com/tbsalling/aismessages,7b0c4c708b6bb9a6da3d5737bcad1857ade8a931,aismessages,dk.tbsalling.aismessages.nmea.NMEAMessageHandlerTest.canHandleFragmentedMessageReceived,N,N,N,N
https://github.com/tbsalling/aismessages,7b0c4c708b6bb9a6da3d5737bcad1857ade8a931,aismessages,dk.tbsalling.aismessages.nmea.NMEAMessageHandlerTest.canHandleUnfragmentedMessageReceived,N,N,N,N
https://github.com/thinkaurelius/titan,ee226e52415b8bf43b700afac75fa5b9767993a5,titan-titan-test,com.thinkaurelius.titan.diskstorage.configuration.ConfigurationTest.testDisableConfOptReflection,N,N,N,N
https://github.com/tools4j/unix4j,367da7d262e682a08577cdf19ebbbdd8a46870fe,unix4j-unix4j-core-unix4j-command,org.unix4j.unix.FindFileTimeDependentTest.find_fileCreatedBeforeNow,N,N,N,N
https://github.com/undertow-io/undertow,d0efffad5d2034bb07525cac9b299dac72c3045d,undertow-websockets-jsr,io.undertow.websockets.jsr.test.annotated.AnnotatedEndpointTest.testCloseReason,Y,Y,N,N
https://github.com/vmware/admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,admiral-adapter-docker,com.vmware.admiral.adapter.docker.service.DockerHostAdapterServiceTest.testListContainersWithCallBack,N,N,N,N
https://github.com/vmware/admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,admiral-adapter-docker,com.vmware.admiral.adapter.docker.service.DockerNetworkAdapterServiceTest.testNetworkCreation,N,N,N,N
https://github.com/vmware/admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,admiral-adapter-registry,com.vmware.admiral.adapter.registry.service.RegistryAdapterServiceProxyTest.testWithProxyNoList,N,N,N,N
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,Wikidata-Toolkit-wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,N,N,N,N
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,Wikidata-Toolkit-wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,N,N,N,N
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,Wikidata-Toolkit-wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,N,N,N,N
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,Wikidata-Toolkit-wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDefaultDirectoryManagerPath,N,N,N,N
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,Wikidata-Toolkit-wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerIoException,N,N,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testBind,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testBindReferenceable,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testCreateSubcontext,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsNameNotFound,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testListBindings,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsWithContinuation,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testListNameNotFound,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testList,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testListWithContinuation,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupContextLink,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupEmptyName,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupLink,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupNameNotFound,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookup,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupReference,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupWithContinuation,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupWitResolveResult,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testRebind,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testRebindReferenceable,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testUnbind,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromInitialContext,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromNamingContext,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingOps,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingUpdate,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testOnlyExternalContextAllowsCache,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testSubsystem,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBindNested,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,Y,Y,N,N
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,wildfly-naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testRebind,Y,Y,N,N
